TrailID,TraceNameID,TraceName
61931,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
61931,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
61931,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
61979,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
61979,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
61979,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
61979,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
61979,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
61999,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
61999,17,AutomationCalculator.ProcessHistory.AutoApproval.MedalIsGood
61999,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
61999,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
61999,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
61999,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
61999,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
61999,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
61999,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62059,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62059,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
62059,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
62059,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62059,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62059,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62059,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62263,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62263,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62263,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62263,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62263,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62263,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62327,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62327,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
62327,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
62327,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62327,16,AutomationCalculator.ProcessHistory.AutoApproval.MarketplaceSeniority
62327,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
62327,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62327,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62327,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62327,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62347,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62347,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62347,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
62347,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62347,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62347,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62347,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62385,4,AutomationCalculator.ProcessHistory.AutoApproval.BusinessScore
62385,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62385,7,AutomationCalculator.ProcessHistory.AutoApproval.CustomerIsDirector
62385,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62385,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62385,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62435,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62435,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62435,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62435,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62435,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62435,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62483,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62483,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
62483,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
62483,16,AutomationCalculator.ProcessHistory.AutoApproval.MarketplaceSeniority
62483,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
62483,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62483,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62483,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62483,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62493,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62493,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62493,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62493,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62493,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62501,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62501,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
62501,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
62501,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62501,16,AutomationCalculator.ProcessHistory.AutoApproval.MarketplaceSeniority
62501,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
62501,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62501,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62501,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62501,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62509,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
62509,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62509,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62509,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62517,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
62517,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
62517,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62517,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
62517,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62517,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62517,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62525,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62525,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
62525,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
62525,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
62525,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62525,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62525,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62555,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62555,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
62555,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62555,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62555,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62555,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
62611,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
62611,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
62611,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
62611,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
62611,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
